symbol,date,time,open,high,low,close,volume
LT,2026-09-03,14:45,3594.78,3597.92,3583.27,3584.29,96451
LT,2026-09-03,15:15,3584.29,3588.27,3565.50,3575.23,330045
BHARTIARTL,2026-09-03,09:15,1850.00,1857.74,1834.75,1841.98,280278
BHARTIARTL,2026-09-03,09:45,1841.98,1849.28,1828.27,1834.92,91746
BHARTIARTL,2026-09-03,10:15,1834.92,1859.35,1827.31,1851.75,269802
BHARTIARTL,2026-09-03,10:45,1851.75,1861.22,1846.91,1854.59,434145
BHARTIARTL,2026-09-03,11:15,1854.59,1858.67,1846.83,1856.65,460103
BHARTIARTL,2026-09-03,11:45,1856.65,1859.43,1853.19,1854.48,429991
BHARTIARTL,2026-09-03,12:15,1854.48,1858.87,1854.29,1858.71,258781
BHARTIARTL,2026-09-03,12:45,1858.71,1872.19,1856.20,1863.16,282773
BHARTIARTL,2026-09-03,13:15,1863.16,1869.22,1853.44,1860.70,198949
BHARTIARTL,2026-09-03,13:45,1860.70,1871.52,1851.45,1871.03,193746
BHARTIARTL,2026-09-03,14:15,1871.03,1887.67,1864.31,1881.86,200938
BHARTIARTL,2026-09-03,14:45,1881.86,1905.26,1879.37,1898.61,205046
BHARTIARTL,2026-09-03,15:15,1898.61,1917.61,1890.39,1909.02,295216
WIPRO,2026-09-03,09:15,520.00,523.87,518.18,522.69,71420
WIPRO,2026-09-03,09:45,522.69,527.38,520.46,526.50,96255
WIPRO,2026-09-03,10:15,526.50,529.26,525.27,527.29,436054
WIPRO,2026-09-03,10:45,527.29,530.27,525.51,528.00,312125
WIPRO,2026-09-03,11:15,528.00,530.11,525.80,526.65,426233
WIPRO,2026-09-03,11:45,526.65,527.51,521.38,523.15,334110
WIPRO,2026-09-03,12:15,523.15,528.01,521.46,526.47,88900
WIPRO,2026-09-03,12:45,526.47,527.72,523.14,525.47,272874
WIPRO,2026-09-03,13:15,525.47,527.78,522.30,524.01,415687
WIPRO,2026-09-03,13:45,524.01,528.96,522.27,528.94,326835
WIPRO,2026-09-03,14:15,528.94,531.51,526.65,526.79,309125
WIPRO,2026-09-03,14:45,526.79,527.56,522.22,524.79,238827
WIPRO,2026-09-03,15:15,524.79,529.53,524.77,527.87,177524
RELIANCE,2026-09-04,09:15,1450.00,1459.92,1446.35,1457.50,377238
RELIANCE,2026-09-04,09:45,1457.50,1459.87,1438.20,1444.44,457270
RELIANCE,2026-09-04,10:15,1444.44,1461.81,1441.78,1454.74,51864
RELIANCE,2026-09-04,10:45,1454.74,1457.95,1449.85,1453.64,94770
RELIANCE,2026-09-04,11:15,1453.64,1454.82,1451.10,1453.93,110243
RELIANCE,2026-09-04,11:45,1453.93,1455.35,1439.96,1445.41,347972
RELIANCE,2026-09-04,12:15,1445.41,1446.81,1433.34,1433.69,318278
RELIANCE,2026-09-04,12:45,1433.69,1435.71,1417.34,1420.17,475014
RELIANCE,2026-09-04,13:15,1420.17,1428.61,1417.89,1422.54,135841
RELIANCE,2026-09-04,13:45,1422.54,1426.98,1406.51,1412.63,186958
RELIANCE,2026-09-04,14:15,1412.63,1414.84,1399.46,1403.39,388691
RELIANCE,2026-09-04,14:45,1403.39,1405.84,1388.26,1391.64,106659
RELIANCE,2026-09-04,15:15,1391.64,1397.72,1386.56,1394.71,225917
TCS,2026-09-04,09:15,3200.00,3213.03,3177.62,3181.57,413229
TCS,2026-09-04,09:45,3181.57,3214.53,3168.76,3204.42,400462
TCS,2026-09-04,10:15,3204.42,3238.35,3204.13,3224.41,153316
TCS,2026-09-04,10:45,3224.41,3225.62,3193.35,3194.23,292651
TCS,2026-09-04,11:15,3194.23,3203.87,3159.95,3173.84,109624
TCS,2026-09-04,11:45,3173.84,3219.52,3163.78,3205.57,365217
TCS,2026-09-04,12:15,3205.57,3239.30,3203.64,3224.37,391615
TCS,2026-09-04,12:45,3224.37,3236.95,3185.67,3192.99,356511
TCS,2026-09-04,13:15,3192.99,3201.43,3168.81,3172.38,354054
TCS,2026-09-04,13:45,3172.38,3193.11,3171.77,3177.58,380745
TCS,2026-09-04,14:15,3177.58,3202.60,3168.20,3195.74,63996
TCS,2026-09-04,14:45,3195.74,3208.39,3157.69,3168.96,293974
TCS,2026-09-04,15:15,3168.96,3185.77,3153.76,3176.15,312153
INFY,2026-09-04,09:15,1550.00,1557.30,1529.84,1536.54,294580
INFY,2026-09-04,09:45,1536.54,1539.30,1515.69,1522.31,357575
INFY,2026-09-04,10:15,1522.31,1525.77,1507.40,1513.86,306437
INFY,2026-09-04,10:45,1513.86,1523.79,1510.47,1518.70,421413
INFY,2026-09-04,11:15,1518.70,1522.51,1508.96,1515.29,154105
INFY,2026-09-04,11:45,1515.29,1522.09,1510.58,1514.18,210186
INFY,2026-09-04,12:15,1514.18,1521.19,1508.05,1520.58,273188
INFY,2026-09-04,12:45,1520.58,1537.62,1513.21,1532.00,55933
INFY,2026-09-04,13:15,1532.00,1546.45,1528.48,1544.78,258479
INFY,2026-09-04,13:45,1544.78,1546.77,1526.47,1533.81,63109
INFY,2026-09-04,14:15,1533.81,1551.78,1529.30,1547.61,279863
INFY,2026-09-04,14:45,1547.61,1555.18,1538.93,1545.15,366953
INFY,2026-09-04,15:15,1545.15,1545.72,1529.09,1530.86,157691
HDFCBANK,2026-09-04,09:15,1750.00,1759.01,1744.60,1758.25,103825
HDFCBANK,2026-09-04,09:45,1758.25,1761.17,1748.98,1752.88,179156
HDFCBANK,2026-09-04,10:15,1752.88,1753.39,1735.47,1741.35,455672
HDFCBANK,2026-09-04,10:45,1741.35,1754.68,1734.06,1747.82,442910
HDFCBANK,2026-09-04,11:15,1747.82,1747.96,1735.18,1741.02,262301
HDFCBANK,2026-09-04,11:45,1741.02,1744.90,1738.71,1742.21,168119
HDFCBANK,2026-09-04,12:15,1742.21,1762.50,1733.92,1757.35,108242
HDFCBANK,2026-09-04,12:45,1757.35,1762.80,1739.53,1745.53,352514
HDFCBANK,2026-09-04,13:15,1745.53,1746.28,1723.97,1732.20,151428
HDFCBANK,2026-09-04,13:45,1732.20,1739.68,1725.02,1727.33,251175
HDFCBANK,2026-09-04,14:15,1727.33,1744.20,1719.73,1741.26,311764
HDFCBANK,2026-09-04,14:45,1741.26,1743.23,1737.96,1743.10,58954
HDFCBANK,2026-09-04,15:15,1743.10,1751.41,1729.38,1732.11,202380
ICICIBANK,2026-09-04,09:15,1350.00,1367.73,1346.92,1361.91,474473
ICICIBANK,2026-09-04,09:45,1361.91,1365.15,1350.52,1357.08,413476
ICICIBANK,2026-09-04,10:15,1357.08,1367.88,1350.64,1363.67,219478
ICICIBANK,2026-09-04,10:45,1363.67,1371.43,1362.73,1371.07,377097
ICICIBANK,2026-09-04,11:15,1371.07,1374.92,1360.76,1366.49,225745
ICICIBANK,2026-09-04,11:45,1366.49,1370.35,1355.15,1355.19,145722
ICICIBANK,2026-09-04,12:15,1355.19,1357.47,1344.16,1346.58,439784
ICICIBANK,2026-09-04,12:45,1346.58,1349.70,1339.90,1349.01,133564
ICICIBANK,2026-09-04,13:15,1349.01,1353.98,1335.49,1336.03,265217
ICICIBANK,2026-09-04,13:45,1336.03,1352.62,1329.47,1346.30,147695
ICICIBANK,2026-09-04,14:15,1346.30,1353.23,1346.22,1348.24,404702
ICICIBANK,2026-09-04,14:45,1348.24,1350.01,1334.77,1338.08,494045
ICICIBANK,2026-09-04,15:15,1338.08,1352.49,1334.37,1350.79,462560
SBIN,2026-09-04,09:15,850.00,859.42,846.55,855.96,246734
SBIN,2026-09-04,09:45,855.96,861.76,854.60,860.27,479165
SBIN,2026-09-04,10:15,860.27,869.67,859.58,868.06,194611
SBIN,2026-09-04,10:45,868.06,871.90,861.75,864.75,159869
SBIN,2026-09-04,11:15,864.75,865.78,858.81,859.27,276284
SBIN,2026-09-04,11:45,859.27,866.88,858.34,864.47,158950
SBIN,2026-09-04,12:15,864.47,874.20,861.32,871.13,490591
SBIN,2026-09-04,12:45,871.13,878.26,870.66,875.43,298667
SBIN,2026-09-04,13:15,875.43,886.80,871.49,883.23,56647
SBIN,2026-09-04,13:45,883.23,883.95,880.71,881.88,121982
SBIN,2026-09-04,14:15,881.88,885.00,878.27,884.93,184369
SBIN,2026-09-04,14:45,884.93,894.45,881.91,891.09,368764
SBIN,2026-09-04,15:15,891.09,894.66,880.89,882.70,267631
ITC,2026-09-04,09:15,500.00,502.90,498.92,501.24,86288
ITC,2026-09-04,09:45,501.24,506.74,500.79,505.69,467037
ITC,2026-09-04,10:15,505.69,507.21,501.12,501.81,437377
ITC,2026-09-04,10:45,501.81,501.83,495.65,498.11,441017
ITC,2026-09-04,11:15,498.11,501.42,495.80,499.16,497656
ITC,2026-09-04,11:45,499.16,500.97,495.69,497.52,261371
ITC,2026-09-04,12:15,497.52,497.98,494.90,496.68,405259
ITC,2026-09-04,12:45,496.68,503.20,496.61,501.38,494960
ITC,2026-09-04,13:15,501.38,507.82,500.44,505.40,123416
ITC,2026-09-04,13:45,505.40,507.82,504.84,507.32,216660
ITC,2026-09-04,14:15,507.32,509.80,504.14,505.22,60992
ITC,2026-09-04,14:45,505.22,507.90,504.86,506.05,366816
ITC,2026-09-04,15:15,506.05,506.29,500.51,502.18,460477
LT,2026-09-04,09:15,3600.00,3632.66,3593.40,3614.98,407132
LT,2026-09-04,09:45,3614.98,3657.10,3604.98,3640.89,238715
LT,2026-09-04,10:15,3640.89,3645.81,3622.86,3644.86,240732
LT,2026-09-04,10:45,3644.86,3652.80,3606.04,3611.37,120381
LT,2026-09-04,11:15,3611.37,3637.15,3599.74,3636.60,71015
LT,2026-09-04,11:45,3636.60,3653.42,3596.85,3610.47,211540
LT,2026-09-04,12:15,3610.47,3630.73,3605.22,3621.11,193830
LT,2026-09-04,12:45,3621.11,3625.72,3605.50,3617.47,63607
LT,2026-09-04,13:15,3617.47,3631.19,3579.79,3590.98,136029
LT,2026-09-04,13:45,3590.98,3599.29,3583.74,3595.19,348027
LT,2026-09-04,14:15,3595.19,3626.74,3580.98,3609.52,84495
LT,2026-09-04,14:45,3609.52,3635.31,3602.99,3618.47,410222
LT,2026-09-04,15:15,3618.47,3640.45,3614.52,3622.85,470297
BHARTIARTL,2026-09-04,09:15,1850.00,1850.33,1847.23,1848.86,455025
BHARTIARTL,2026-09-04,09:45,1848.86,1864.69,1840.27,1858.96,361453
BHARTIARTL,2026-09-04,10:15,1858.96,1869.54,1858.80,1863.28,166429
BHARTIARTL,2026-09-04,10:45,1863.28,1867.60,1854.72,1856.81,150968
BHARTIARTL,2026-09-04,11:15,1856.81,1872.39,1849.98,1867.51,478599
BHARTIARTL,2026-09-04,11:45,1867.51,1873.13,1862.44,1871.18,425685
BHARTIARTL,2026-09-04,12:15,1871.18,1878.07,1855.97,1862.05,390284
BHARTIARTL,2026-09-04,12:45,1862.05,1868.07,1852.89,1856.88,327204
BHARTIARTL,2026-09-04,13:15,1856.88,1879.82,1855.29,1871.37,64660
BHARTIARTL,2026-09-04,13:45,1871.37,1892.82,1862.67,1886.63,310837
BHARTIARTL,2026-09-04,14:15,1886.63,1889.41,1870.15,1879.39,380778
BHARTIARTL,2026-09-04,14:45,1879.39,1885.17,1865.17,1868.91,332337
BHARTIARTL,2026-09-04,15:15,1868.91,1871.07,1861.34,1864.09,349872
WIPRO,2026-09-04,09:15,520.00,524.34,519.60,524.12,176751
WIPRO,2026-09-04,09:45,524.12,529.74,523.41,527.90,320295
WIPRO,2026-09-04,10:15,527.90,535.18,527.88,533.02,290937
WIPRO,2026-09-04,10:45,533.02,534.65,530.94,531.60,318767
WIPRO,2026-09-04,11:15,531.60,531.83,528.38,528.93,312772
WIPRO,2026-09-04,11:45,528.93,532.89,527.08,532.60,314407
WIPRO,2026-09-04,12:15,532.60,535.63,531.30,534.26,125135
WIPRO,2026-09-04,12:45,534.26,536.64,531.51,531.79,117506
WIPRO,2026-09-04,13:15,531.79,532.19,530.30,531.68,463895
WIPRO,2026-09-04,13:45,531.68,531.91,531.17,531.31,393744
WIPRO,2026-09-04,14:15,531.31,532.79,527.95,528.77,490236
WIPRO,2026-09-04,14:45,528.77,529.98,528.21,529.45,157355
WIPRO,2026-09-04,15:15,529.45,532.02,526.85,529.76,163543
RELIANCE,2026-09-07,09:15,1450.00,1463.37,1447.38,1459.25,431949
RELIANCE,2026-09-07,09:45,1459.25,1460.12,1451.25,1455.54,162851
RELIANCE,2026-09-07,10:15,1455.54,1466.65,1454.44,1461.34,491844
RELIANCE,2026-09-07,10:45,1461.34,1464.43,1457.39,1457.53,194127
RELIANCE,2026-09-07,11:15,1457.53,1465.06,1451.63,1460.55,155132
RELIANCE,2026-09-07,11:45,1460.55,1473.98,1457.66,1469.54,123193
RELIANCE,2026-09-07,12:15,1469.54,1476.86,1464.22,1474.27,385841
RELIANCE,2026-09-07,12:45,1474.27,1474.41,1470.17,1473.76,436308
RELIANCE,2026-09-07,13:15,1473.76,1473.86,1456.69,1459.97,102953
RELIANCE,2026-09-07,13:45,1459.97,1473.22,1455.07,1473.10,305319
RELIANCE,2026-09-07,14:15,1473.10,1474.56,1457.48,1461.00,254902
RELIANCE,2026-09-07,14:45,1461.00,1470.84,1456.18,1466.51,127462
RELIANCE,2026-09-07,15:15,1466.51,1477.89,1462.31,1471.09,320128
TCS,2026-09-07,09:15,3200.00,3201.82,3181.34,3184.15,182210
TCS,2026-09-07,09:45,3184.15,3190.90,3172.60,3181.00,83436
TCS,2026-09-07,10:15,3181.00,3190.55,3150.19,3161.64,273874
TCS,2026-09-07,10:45,3161.64,3170.10,3121.68,3130.67,166511
TCS,2026-09-07,11:15,3130.67,3142.67,3117.99,3129.30,208356
TCS,2026-09-07,11:45,3129.30,3146.40,3115.14,3139.83,214382
TCS,2026-09-07,12:15,3139.83,3164.66,3130.26,3154.17,467470
TCS,2026-09-07,12:45,3154.17,3187.73,3153.79,3182.66,236965
TCS,2026-09-07,13:15,3182.66,3213.71,3175.16,3199.89,243341
TCS,2026-09-07,13:45,3199.89,3239.06,3187.21,3225.10,87912
TCS,2026-09-07,14:15,3225.10,3233.06,3210.37,3224.74,377670
TCS,2026-09-07,14:45,3224.74,3229.08,3182.48,3196.61,60799
TCS,2026-09-07,15:15,3196.61,3212.35,3169.43,3169.87,284455
INFY,2026-09-07,09:15,1550.00,1566.51,1546.31,1559.87,310323
INFY,2026-09-07,09:45,1559.87,1563.74,1546.54,1548.34,148409
INFY,2026-09-07,10:15,1548.34,1553.20,1544.23,1552.77,359520
INFY,2026-09-07,10:45,1552.77,1563.74,1550.91,1560.97,123713
INFY,2026-09-07,11:15,1560.97,1566.89,1549.61,1550.07,425917
INFY,2026-09-07,11:45,1550.07,1567.86,1546.89,1561.96,159776
INFY,2026-09-07,12:15,1561.96,1579.92,1557.79,1576.25,463902
INFY,2026-09-07,12:45,1576.25,1580.25,1561.31,1563.69,107575
INFY,2026-09-07,13:15,1563.69,1578.60,1560.26,1574.60,286854
INFY,2026-09-07,13:45,1574.60,1578.71,1564.41,1571.54,331163
INFY,2026-09-07,14:15,1571.54,1586.47,1568.95,1581.20,288020
INFY,2026-09-07,14:45,1581.20,1585.29,1561.31,1567.33,214072
INFY,2026-09-07,15:15,1567.33,1580.03,1567.18,1578.07,196318
HDFCBANK,2026-09-07,09:15,1750.00,1760.28,1746.43,1758.36,304678
HDFCBANK,2026-09-07,09:45,1758.36,1766.10,1749.47,1757.33,281543
HDFCBANK,2026-09-07,10:15,1757.33,1768.22,1755.46,1765.81,271376
HDFCBANK,2026-09-07,10:45,1765.81,1771.90,1752.41,1760.30,187193
HDFCBANK,2026-09-07,11:15,1760.30,1767.50,1750.29,1755.14,183520
HDFCBANK,2026-09-07,11:45,1755.14,1761.25,1751.77,1757.98,238183
HDFCBANK,2026-09-07,12:15,1757.98,1772.32,1752.16,1770.12,218124
HDFCBANK,2026-09-07,12:45,1770.12,1775.03,1762.88,1768.11,170434
HDFCBANK,2026-09-07,13:15,1768.11,1772.76,1756.28,1762.91,477824
HDFCBANK,2026-09-07,13:45,1762.91,1768.81,1742.40,1747.00,278967
HDFCBANK,2026-09-07,14:15,1747.00,1750.34,1739.15,1744.18,223585
HDFCBANK,2026-09-07,14:45,1744.18,1747.27,1739.19,1746.91,435440
HDFCBANK,2026-09-07,15:15,1746.91,1752.85,1740.69,1750.94,56496
ICICIBANK,2026-09-07,09:15,1350.00,1354.68,1335.52,1338.99,465554
ICICIBANK,2026-09-07,09:45,1338.99,1349.49,1336.30,1347.39,88596
ICICIBANK,2026-09-07,10:15,1347.39,1348.23,1336.24,1338.63,295084
ICICIBANK,2026-09-07,10:45,1338.63,1340.74,1327.74,1329.72,279900
ICICIBANK,2026-09-07,11:15,1329.72,1340.83,1326.01,1338.41,80758
ICICIBANK,2026-09-07,11:45,1338.41,1345.58,1332.11,1340.83,239361
ICICIBANK,2026-09-07,12:15,1340.83,1345.67,1326.39,1329.03,489391
ICICIBANK,2026-09-07,12:45,1329.03,1333.89,1327.21,1327.29,327722
ICICIBANK,2026-09-07,13:15,1327.29,1333.89,1313.25,1319.59,159166
ICICIBANK,2026-09-07,13:45,1319.59,1321.85,1307.05,1312.07,85778
ICICIBANK,2026-09-07,14:15,1312.07,1315.81,1301.04,1306.00,131317
ICICIBANK,2026-09-07,14:45,1306.00,1321.94,1300.00,1316.03,157715
ICICIBANK,2026-09-07,15:15,1316.03,1321.37,1309.65,1312.83,415252
SBIN,2026-09-07,09:15,850.00,855.63,848.01,852.12,119583
SBIN,2026-09-07,09:45,852.12,855.77,844.10,844.95,408609
SBIN,2026-09-07,10:15,844.95,849.78,843.58,849.14,129503
SBIN,2026-09-07,10:45,849.14,853.38,837.25,840.75,119658
SBIN,2026-09-07,11:15,840.75,842.77,839.02,840.79,204130
SBIN,2026-09-07,11:45,840.79,842.55,836.74,840.05,98406
SBIN,2026-09-07,12:15,840.05,843.72,834.21,835.34,402971
SBIN,2026-09-07,12:45,835.34,840.25,834.67,839.28,224132
SBIN,2026-09-07,13:15,839.28,842.78,838.07,840.16,87168
SBIN,2026-09-07,13:45,840.16,846.30,838.11,844.64,255825
SBIN,2026-09-07,14:15,844.64,847.33,842.92,843.39,197122
SBIN,2026-09-07,14:45,843.39,843.54,838.38,841.08,259557
SBIN,2026-09-07,15:15,841.08,841.63,838.86,841.15,492322
ITC,2026-09-07,09:15,500.00,501.45,499.80,501.44,355483
ITC,2026-09-07,09:45,501.44,504.12,500.34,502.37,200007
ITC,2026-09-07,10:15,502.37,507.61,500.43,506.51,387617
ITC,2026-09-07,10:45,506.51,510.87,505.48,508.66,67997
ITC,2026-09-07,11:15,508.66,508.66,508.26,508.48,450274
ITC,2026-09-07,11:45,508.48,513.25,506.63,512.91,88033
ITC,2026-09-07,12:15,512.91,519.48,510.61,517.05,288846
ITC,2026-09-07,12:45,517.05,518.61,514.39,514.47,175550
ITC,2026-09-07,13:15,514.47,515.44,509.61,511.31,136054
ITC,2026-09-07,13:45,511.31,518.71,509.64,516.24,151436
ITC,2026-09-07,14:15,516.24,518.29,513.32,513.49,401874
ITC,2026-09-07,14:45,513.49,519.54,512.07,516.96,250624
ITC,2026-09-07,15:15,516.96,523.56,515.73,522.06,236193
LT,2026-09-07,09:15,3600.00,3613.66,3583.70,3590.26,80831
LT,2026-09-07,09:45,3590.26,3617.44,3581.55,3614.10,229347
LT,2026-09-07,10:15,3614.10,3656.74,3604.37,3642.10,482763
LT,2026-09-07,10:45,3642.10,3643.04,3614.15,3624.35,199844
LT,2026-09-07,11:15,3624.35,3637.13,3601.37,3614.01,343063
LT,2026-09-07,11:45,3614.01,3618.08,3606.85,3615.43,484604
LT,2026-09-07,12:15,3615.43,3635.60,3599.70,3634.34,199819
LT,2026-09-07,12:45,3634.34,3642.09,3627.54,3634.33,274812
LT,2026-09-07,13:15,3634.33,3682.84,3630.34,3664.82,498361
LT,2026-09-07,13:45,3664.82,3678.40,3616.00,3634.08,202570
LT,2026-09-07,14:15,3634.08,3634.47,3630.67,3631.92,53379
LT,2026-09-07,14:45,3631.92,3642.68,3609.24,3619.49,152370
LT,2026-09-07,15:15,3619.49,3667.12,3605.66,3651.98,120584
BHARTIARTL,2026-09-07,09:15,1850.00,1852.85,1838.38,1841.02,260625
BHARTIARTL,2026-09-07,09:45,1841.02,1854.46,1837.36,1849.90,153029
BHARTIARTL,2026-09-07,10:15,1849.90,1855.94,1835.27,1837.71,434786
BHARTIARTL,2026-09-07,10:45,1837.71,1859.86,1830.04,1851.28,50045
BHARTIARTL,2026-09-07,11:15,1851.28,1853.72,1846.11,1846.96,399919
BHARTIARTL,2026-09-07,11:45,1846.96,1853.28,1841.09,1847.68,331138
BHARTIARTL,2026-09-07,12:15,1847.68,1860.06,1844.05,1853.47,349370
BHARTIARTL,2026-09-07,12:45,1853.47,1861.03,1845.19,1858.81,229799
BHARTIARTL,2026-09-07,13:15,1858.81,1862.49,1839.25,1844.01,253929
BHARTIARTL,2026-09-07,13:45,1844.01,1845.07,1830.59,1832.77,94260
BHARTIARTL,2026-09-07,14:15,1832.77,1838.06,1809.18,1815.68,293350
BHARTIARTL,2026-09-07,14:45,1815.68,1822.84,1804.30,1805.07,294132
BHARTIARTL,2026-09-07,15:15,1805.07,1808.76,1789.88,1790.72,69875
WIPRO,2026-09-07,09:15,520.00,521.05,514.77,516.87,495902
WIPRO,2026-09-07,09:45,516.87,521.50,515.52,520.67,200899
WIPRO,2026-09-07,10:15,520.67,525.50,518.37,524.54,424400
WIPRO,2026-09-07,10:45,524.54,530.15,523.38,529.03,242205
WIPRO,2026-09-07,11:15,529.03,532.50,528.25,531.88,130296
WIPRO,2026-09-07,11:45,531.88,531.98,529.03,529.14,228416
WIPRO,2026-09-07,12:15,529.14,536.18,528.80,533.57,441302
WIPRO,2026-09-07,12:45,533.57,539.14,533.28,538.47,458413
WIPRO,2026-09-07,13:15,538.47,541.33,536.80,540.37,288496
WIPRO,2026-09-07,13:45,540.37,541.70,536.15,538.10,149470
WIPRO,2026-09-07,14:15,538.10,538.92,536.18,538.76,156586
WIPRO,2026-09-07,14:45,538.76,543.83,536.19,542.83,320508
WIPRO,2026-09-07,15:15,542.83,544.15,538.45,540.32,278762
RELIANCE,2026-09-08,09:15,1450.00,1467.20,1448.58,1460.69,295644
RELIANCE,2026-09-08,09:45,1460.69,1461.79,1442.04,1446.71,294405
RELIANCE,2026-09-08,10:15,1446.71,1450.29,1440.55,1445.71,99341
RELIANCE,2026-09-08,10:45,1445.71,1458.82,1438.69,1458.41,420281
RELIANCE,2026-09-08,11:15,1458.41,1469.72,1457.78,1467.06,374554
RELIANCE,2026-09-08,11:45,1467.06,1473.75,1460.42,1466.97,267933
RELIANCE,2026-09-08,12:15,1466.97,1474.05,1452.61,1456.66,444130
RELIANCE,2026-09-08,12:45,1456.66,1460.43,1455.19,1459.67,159793
RELIANCE,2026-09-08,13:15,1459.67,1461.18,1453.40,1456.85,137759
RELIANCE,2026-09-08,13:45,1456.85,1457.70,1449.47,1449.92,254598
RELIANCE,2026-09-08,14:15,1449.92,1454.44,1448.72,1451.55,492600
RELIANCE,2026-09-08,14:45,1451.55,1458.21,1444.43,1447.91,258162
RELIANCE,2026-09-08,15:15,1447.91,1457.14,1444.08,1456.27,440816
TCS,2026-09-08,09:15,3200.00,3207.71,3188.11,3191.16,314268
TCS,2026-09-08,09:45,3191.16,3219.21,3175.99,3215.90,283362
TCS,2026-09-08,10:15,3215.90,3232.37,3210.68,3218.51,207716
TCS,2026-09-08,10:45,3218.51,3261.64,3204.05,3246.97,91209
TCS,2026-09-08,11:15,3246.97,3253.54,3207.89,3214.76,307102
TCS,2026-09-08,11:45,3214.76,3249.25,3204.10,3237.15,97606
TCS,2026-09-08,12:15,3237.15,3251.71,3218.90,3230.56,341821
TCS,2026-09-08,12:45,3230.56,3245.38,3212.34,3221.35,150721
TCS,2026-09-08,13:15,3221.35,3226.80,3203.71,3214.31,253911
TCS,2026-09-08,13:45,3214.31,3230.18,3207.31,3223.37,429581
TCS,2026-09-08,14:15,3223.37,3239.09,3207.77,3229.39,343051
TCS,2026-09-08,14:45,3229.39,3250.57,3215.77,3248.82,317860
TCS,2026-09-08,15:15,3248.82,3258.82,3218.95,3232.71,136159
INFY,2026-09-08,09:15,1550.00,1552.28,1533.74,1538.93,335791
INFY,2026-09-08,09:45,1538.93,1553.17,1537.35,1548.02,325160
INFY,2026-09-08,10:15,1548.02,1564.26,1542.54,1562.98,459041
INFY,2026-09-08,10:45,1562.98,1570.06,1550.80,1555.05,285740
INFY,2026-09-08,11:15,1555.05,1560.76,1547.31,1556.22,304206
INFY,2026-09-08,11:45,1556.22,1560.86,1545.62,1551.44,166324
INFY,2026-09-08,12:15,1551.44,1567.19,1549.63,1566.94,303760
INFY,2026-09-08,12:45,1566.94,1573.87,1561.31,1569.41,490602
INFY,2026-09-08,13:15,1569.41,1577.08,1551.54,1559.11,369265
INFY,2026-09-08,13:45,1559.11,1562.60,1544.42,1544.44,373397
INFY,2026-09-08,14:15,1544.44,1558.76,1543.65,1556.75,393217
INFY,2026-09-08,14:45,1556.75,1560.37,1553.40,1554.07,473751
INFY,2026-09-08,15:15,1554.07,1560.99,1541.72,1544.99,226142
HDFCBANK,2026-09-08,09:15,1750.00,1770.91,1744.45,1765.63,228505
HDFCBANK,2026-09-08,09:45,1765.63,1772.59,1755.55,1763.78,392248
HDFCBANK,2026-09-08,10:15,1763.78,1770.62,1757.90,1764.08,58826
HDFCBANK,2026-09-08,10:45,1764.08,1770.68,1760.21,1766.32,364420
HDFCBANK,2026-09-08,11:15,1766.32,1771.60,1748.09,1749.69,165402
HDFCBANK,2026-09-08,11:45,1749.69,1756.94,1736.41,1741.25,211389
HDFCBANK,2026-09-08,12:15,1741.25,1744.27,1726.18,1732.48,405343
HDFCBANK,2026-09-08,12:45,1732.48,1748.21,1726.85,1741.16,135365
HDFCBANK,2026-09-08,13:15,1741.16,1748.51,1720.43,1725.60,360294
HDFCBANK,2026-09-08,13:45,1725.60,1729.21,1710.19,1713.84,389770
HDFCBANK,2026-09-08,14:15,1713.84,1719.18,1713.46,1714.86,342270
HDFCBANK,2026-09-08,14:45,1714.86,1735.18,1714.26,1728.43,51046
HDFCBANK,2026-09-08,15:15,1728.43,1742.99,1723.48,1736.73,149010
ICICIBANK,2026-09-08,09:15,1350.00,1356.75,1336.74,1337.53,109894
ICICIBANK,2026-09-08,09:45,1337.53,1341.51,1324.45,1329.76,387747
ICICIBANK,2026-09-08,10:15,1329.76,1335.98,1324.63,1330.20,471535
ICICIBANK,2026-09-08,10:45,1330.20,1336.45,1323.60,1329.88,484048
ICICIBANK,2026-09-08,11:15,1329.88,1335.49,1324.51,1325.29,242934
ICICIBANK,2026-09-08,11:45,1325.29,1329.78,1323.07,1326.99,64890
ICICIBANK,2026-09-08,12:15,1326.99,1330.95,1318.02,1319.59,393770
ICICIBANK,2026-09-08,12:45,1319.59,1328.99,1314.20,1326.93,401982
ICICIBANK,2026-09-08,13:15,1326.93,1327.36,1324.84,1326.81,187095
ICICIBANK,2026-09-08,13:45,1326.81,1341.38,1320.27,1338.41,221503
ICICIBANK,2026-09-08,14:15,1338.41,1344.37,1331.56,1337.64,315363
ICICIBANK,2026-09-08,14:45,1337.64,1338.25,1331.24,1335.79,409645
ICICIBANK,2026-09-08,15:15,1335.79,1341.15,1335.38,1337.91,364621
SBIN,2026-09-08,09:15,850.00,852.74,846.95,847.75,101702
SBIN,2026-09-08,09:45,847.75,850.64,843.03,846.57,326500
SBIN,2026-09-08,10:15,846.57,852.77,846.36,851.76,175453
SBIN,2026-09-08,10:45,851.76,856.84,851.39,853.20,281107
SBIN,2026-09-08,11:15,853.20,861.48,849.73,860.45,55766
SBIN,2026-09-08,11:45,860.45,863.29,859.86,862.95,414287
